Date;RhinosAtSighting;Sex;Horn;DateBorn;Reserve
02.01.2017;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
07.11.2018;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
02.01.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
05.01.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
14.01.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
01.02.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
04.02.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
07.02.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
09.02.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
18.02.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
19.02.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
06.03.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
07.03.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
05.04.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
07.04.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
10.04.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
01.05.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
12.05.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
26.05.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
29.05.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
07.06.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
05.07.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
11.07.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
18.08.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
03.09.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
29.09.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
08.10.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
12.10.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
22.10.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
27.10.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
01.12.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
07.12.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
26.12.2020;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
10.09.2018;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
18.07.2018;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
26.10.2014;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
11.12.2018;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
14.04.2016;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
31.03.2019;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
03.01.2019;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
01.05.2016;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
07.01.2019;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
26.12.2018;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
09.02.2019;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
21.05.2016;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
23.06.2016;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
24.02.2015;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
07.11.2018;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
11.11.2012;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
01.02.2016;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
06.01.2018;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
25.11.2014;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
14.10.2015;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
14.06.2016;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
06.03.2013;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
29.10.2015;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
09.02.2016;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
08.08.2018;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
06.10.2018;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
18.12.2012;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
25.12.2016;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
02.01.2014;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
08.11.2018;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
31.07.2016;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
02.12.2018;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
14.10.2017;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
25.12.2014;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
31.07.2018;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
13.12.2013;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
17.06.2016;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
18.12.2017;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
26.07.2017;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
09.09.2017;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
26.04.2018;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
16.08.2017;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
29.03.2018;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
01.12.2018;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
09.08.2018;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
01.02.2019;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
09.05.2019;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
06.10.2018;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
28.01.2019;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
21.07.2018;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
15.05.2016;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
03.02.2013;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
10.11.2012;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
19.08.2014;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
14.12.2013;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
03.02.2017;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
28.02.2019;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
10.10.2018;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
21.09.2016;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
26.09.2018;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
30.06.2015;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
06.08.2018;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
23.02.2017;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
28.06.2016;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
08.02.2019;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
04.02.2015;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
13.11.2016;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
30.11.2014;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
13.02.2019;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
06.02.2016;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
18.10.2015;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
22.09.2018;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
08.01.2019;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
21.04.2019;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
02.05.2015;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
02.12.2013;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
21.01.2017;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
19.11.2017;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
09.01.2014;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
12.05.2015;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
16.07.2017;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
09.08.2018;MPGRBM-07-05;Male;Dehorned;01.01.2002;Reserve1
20.07.2015;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
28.10.2014;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
12.11.2013;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
06.11.2013;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
13.09.2013;MPGRBM-07-05;Male;Horned;01.01.2002;Reserve1
10.12.2012;MPGRBM-100-05;Male;Horned;01.01.1986;Reserve1
15.02.2013;MPGRBM-100-05;Male;Horned;01.01.1986;Reserve1
09.08.2013;MPGRBM-100-05;Male;Horned;01.01.1986;Reserve1
25.01.2013;MPGRBM-100-05;Male;Horned;01.01.1986;Reserve1
09.11.2012;MPGRBM-100-05;Male;Horned;01.01.1986;Reserve1
07.07.2013;MPGRBM-100-05;Male;Horned;01.01.1986;Reserve1
17.09.2013;MPGRBM-100-05;Male;Horned;01.01.1986;Reserve1
29.01.2013;MPGRBM-100-05;Male;Horned;01.01.1986;Reserve1
04.06.2013;MPGRBM-100-05;Male;Horned;01.01.1986;Reserve1
12.10.2013;MPGRBM-100-05;Male;Horned;01.01.1986;Reserve1
03.10.2013;MPGRBM-100-05;Male;Horned;01.01.1986;Reserve1
05.11.2015;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
03.06.2014;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
11.09.2015;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
25.11.2014;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
11.05.2014;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
11.02.2015;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
14.02.2014;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
10.07.2015;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
15.06.2015;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
06.07.2015;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
06.12.2014;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
02.09.2014;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
21.08.2014;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
24.04.2015;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
10.03.2015;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
24.02.2015;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
11.06.2015;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
30.07.2015;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
25.12.2014;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
22.09.2014;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
01.10.2014;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
22.10.2014;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
03.06.2015;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
28.09.2015;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
08.04.2015;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
02.08.2013;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
06.11.2014;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
17.09.2013;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
16.02.2014;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
28.08.2015;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
08.01.2014;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
03.05.2013;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
10.07.2013;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
01.01.2014;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
12.04.2013;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
10.11.2014;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
04.02.2013;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
26.03.2013;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
01.04.2014;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
29.11.2013;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
24.11.2013;MPGRBM-1010-05;Male;Horned;01.01.1993;Reserve1
13.12.2013;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
27.03.2017;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
23.11.2016;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
26.11.2014;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
01.12.2012;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
04.05.2017;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
17.07.2015;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
12.07.2013;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
07.01.2014;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
19.06.2017;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
27.10.2015;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
07.01.2013;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
20.02.2013;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
24.05.2016;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
18.04.2016;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
28.01.2014;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
13.07.2016;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
04.03.2017;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
02.02.2013;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
24.05.2017;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
31.03.2013;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
13.02.2015;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
11.09.2014;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
12.01.2014;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
13.06.2015;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
08.04.2016;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
17.03.2016;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
27.01.2016;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
06.08.2014;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
22.09.2015;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
07.12.2012;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
07.03.2017;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
10.02.2017;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
30.07.2016;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
15.11.2012;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
23.04.2017;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
24.02.2017;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
13.06.2014;MPGRBM-10-13;Male;Horned;01.06.2010;Reserve1
19.10.2015;MPGRBM-103-05;Male;Horned;01.01.2001;Reserve1
28.01.2016;MPGRBM-103-05;Male;Horned;01.01.2001;Reserve1
11.05.2014;MPGRBM-103-05;Male;Horned;01.01.2001;Reserve1
18.09.2013;MPGRBM-103-05;Male;Horned;01.01.2001;Reserve1
19.07.2016;MPGRBM-103-05;Male;Horned;01.01.2001;Reserve1
07.01.2013;MPGRBM-103-05;Male;Horned;01.01.2001;Reserve1
10.09.2016;MPGRBM-103-06;Male;Horned;01.01.2001;Reserve1
15.03.2013;MPGRBM-103-07;Male;Horned;01.01.2001;Reserve1
19.03.2016;MPGRBM-103-08;Male;Horned;01.01.2001;Reserve1
21.03.2016;MPGRBM-103-09;Male;Horned;01.01.2001;Reserve1
04.01.2015;MPGRBM-103-10;Male;Horned;01.01.2001;Reserve1
31.03.2015;MPGRBM-103-11;Male;Horned;01.01.2001;Reserve1
14.08.2017;MPGRBM-103-12;Male;Dehorned;01.01.2001;Reserve1
03.09.2017;MPGRBM-103-13;Male;Dehorned;01.01.2001;Reserve1
28.08.2017;MPGRBM-103-14;Male;Dehorned;01.01.2001;Reserve1
15.04.2013;MPGRBM-103-15;Male;Horned;01.01.2001;Reserve1
12.05.2013;MPGRBM-103-16;Male;Horned;01.01.2001;Reserve1
11.10.2016;MPGRBM-103-17;Male;Horned;01.01.2001;Reserve1
14.02.2017;MPGRBM-103-18;Male;Dehorned;01.01.2001;Reserve1
10.06.2016;MPGRBM-103-19;Male;Horned;01.01.2001;Reserve1
28.03.2017;MPGRBM-103-20;Male;Dehorned;01.01.2001;Reserve1
21.04.2017;MPGRBM-103-21;Male;Dehorned;01.01.2001;Reserve1
18.11.2016;MPGRBM-103-22;Male;Dehorned;01.01.2001;Reserve1
07.08.2014;MPGRBM-103-23;Male;Horned;01.01.2001;Reserve1
20.03.2017;MPGRBM-103-24;Male;Dehorned;01.01.2001;Reserve1
18.06.2017;MPGRBM-103-25;Male;Dehorned;01.01.2001;Reserve1
27.05.2017;MPGRBM-103-05;Male;Dehorned;01.01.2001;Reserve1
18.02.2016;MPGRBM-103-05;Male;Horned;01.01.2001;Reserve1
12.07.2017;MPGRBM-103-05;Male;Dehorned;01.01.2001;Reserve1
09.11.2014;MPGRBM-103-05;Male;Horned;01.01.2001;Reserve1
13.10.2017;MPGRBM-103-05;Male;Dehorned;01.01.2001;Reserve1
14.05.2016;MPGRBM-103-05;Male;Horned;01.01.2001;Reserve1
12.09.2015;MPGRBM-103-05;Male;Horned;01.01.2001;Reserve1
13.03.2015;MPGRBM-103-05;Male;Horned;01.01.2001;Reserve1
09.11.2013;MPGRBM-103-05;Male;Horned;01.01.2001;Reserve1
24.01.2014;MPGRBM-103-05;Male;Horned;01.01.2001;Reserve1
05.10.2013;MPGRBM-103-05;Male;Horned;01.01.2001;Reserve1
28.08.2018;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
15.09.2018;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
13.03.2019;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
11.10.2018;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
23.10.2018;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
21.03.2019;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
02.01.2020;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
10.01.2020;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
23.01.2020;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
02.02.2020;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
02.03.2020;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
04.05.2020;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
07.05.2020;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
11.06.2020;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
11.07.2020;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
11.07.2020;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
08.09.2020;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
11.10.2020;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
18.10.2020;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
05.11.2020;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
02.12.2020;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
21.12.2020;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
31.12.2018;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
30.01.2019;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
01.03.2019;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
07.02.2019;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
15.03.2019;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
13.12.2013;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
30.05.2013;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
20.03.2015;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
12.07.2017;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
14.12.2018;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
23.10.2017;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
19.11.2015;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
01.09.2014;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
17.04.2016;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
26.01.2018;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
03.01.2018;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
15.05.2015;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
05.12.2017;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
22.11.2017;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
17.09.2018;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
10.12.2017;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
24.06.2018;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
23.01.2018;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
21.07.2016;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
25.02.2018;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
05.02.2018;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
02.10.2017;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
15.06.2016;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
18.02.2016;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
30.11.2017;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
02.02.2018;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
04.03.2015;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
07.01.2014;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
26.05.2016;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
27.10.2015;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
10.02.2017;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
07.01.2013;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
20.02.2013;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
19.10.2013;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
17.06.2017;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
14.05.2015;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
11.08.2017;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
13.07.2016;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
21.05.2013;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
08.03.2017;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
31.03.2013;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
08.09.2016;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
04.02.2013;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
28.10.2016;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
13.06.2015;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
22.09.2015;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
31.01.2016;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
15.03.2016;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
12.10.2015;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
24.01.2017;MPGRBM-11-13;Male;Dehorned;01.11.2007;Reserve1
16.09.2016;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
31.07.2014;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
02.06.2013;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
13.06.2014;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
14.11.2013;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
17.10.2013;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
05.11.2013;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
13.11.2013;MPGRBM-11-13;Male;Horned;01.11.2007;Reserve1
27.06.2017;MPGRBM-13-17;Male;Horned;01.02.2010;Reserve1
07.03.2015;MPGRBM-13-17;Male;Horned;01.02.2010;Reserve1
23.03.2013;MPGRBM-13-17;Male;Horned;01.02.2010;Reserve1
05.07.2014;MPGRBM-13-17;Male;Horned;01.02.2010;Reserve1
23.05.2016;MPGRBM-13-17;Male;Horned;01.02.2010;Reserve1
29.04.2017;MPGRBM-13-17;Male;Horned;01.02.2010;Reserve1
14.02.2016;MPGRBM-13-17;Male;Horned;01.02.2010;Reserve1
21.02.2013;MPGRBM-13-17;Male;Horned;01.02.2010;Reserve1
08.05.2013;MPGRBM-13-17;Male;Horned;01.02.2010;Reserve1
14.03.2013;MPGRBM-13-17;Male;Horned;01.02.2010;Reserve1
28.10.2017;MPGRBM-13-17;Male;Dehorned;01.02.2010;Reserve1
20.02.2016;MPGRBM-13-17;Male;Horned;01.02.2010;Reserve1
01.06.2016;MPGRBM-13-17;Male;Horned;01.02.2010;Reserve1
27.10.2015;MPGRBM-13-17;Male;Horned;01.02.2010;Reserve1
30.10.2016;MPGRBM-13-17;Male;Horned;01.02.2010;Reserve1
22.11.2014;MPGRBM-13-17;Male;Horned;01.02.2010;Reserve1
16.02.2015;MPGRBM-13-17;Male;Horned;01.02.2010;Reserve1
13.10.2016;MPGRBM-13-17;Male;Horned;01.02.2010;Reserve1
18.06.2016;MPGRBM-13-17;Male;Horned;01.02.2010;Reserve1
23.06.2015;MPGRBM-13-17;Male;Horned;01.02.2010;Reserve1
17.09.2014;MPGRBM-13-17;Male;Horned;01.02.2010;Reserve1
28.09.2016;MPGRBM-13-17;Male;Horned;01.02.2010;Reserve1
20.07.2016;MPGRBM-13-17;Male;Horned;01.02.2010;Reserve1
21.05.2015;MPGRBM-13-17;Male;Horned;01.02.2010;Reserve1
14.08.2017;MPGRBM-13-17;Male;Horned;01.02.2010;Reserve1
08.02.2018;MPGRBM-13-17;Male;Dehorned;01.02.2010;Reserve1
